order_id,order_date,product_id,customer_id,warehouse,quantity,unit_price,sales,order_status,delivery_date,order_year,order_month,order_month_name,fulfilled_flag
O06345,2025-01-12,P036,C0021,WH-South,1,9014.91,9014.91,Delivered,2025-01-15,2025,1,January,1
O06346,2025-06-05,P024,C0647,WH-North,5,5645.0,28225.0,Delivered,2025-06-08,2025,6,June,1
O06347,2026-04-22,P054,C0245,WH-West,12,5559.97,66719.64,Delivered,2026-04-30,2026,4,April,1
O06348,2026-02-05,P038,C0395,WH-West,6,9847.32,59083.92,Delivered,2026-02-15,2026,2,February,1
O06349,2025-06-26,P017,C0696,WH-West,4,8360.81,33443.24,Delivered,2025-07-05,2025,6,June,1
O06350,2025-12-07,P022,C0684,WH-North,14,9065.34,126914.76,Delivered,2025-12-10,2025,12,December,1
O06351,2025-02-26,P083,C0054,WH-East,11,1377.9,15156.9,Delivered,2025-03-06,2025,2,February,1
O06352,2026-03-24,P045,C0093,WH-North,2,11503.77,23007.54,Delivered,2026-03-30,2026,3,March,1
O06353,2025-07-22,P074,C0953,WH-East,5,8610.83,43054.15,Delivered,2025-07-27,2025,7,July,1
O06354,2025-07-21,P061,C0826,WH-West,14,9046.33,126648.62,Delivered,2025-07-26,2025,7,July,1
O06355,2025-11-26,P011,C0293,WH-East,14,11449.02,160286.28,Delivered,2025-12-01,2025,11,November,1
O06356,2025-12-29,P061,C0376,WH-West,4,9046.33,36185.32,Processing,2026-01-08,2025,12,December,0
O06357,2026-03-30,P038,C0176,WH-West,13,9847.32,128015.16,Delivered,2026-04-07,2026,3,March,1
O06358,2025-12-22,P066,C0190,WH-West,7,9296.31,65074.17,Delivered,2025-12-30,2025,12,December,1
O06359,2025-08-04,P033,C0758,WH-West,6,7876.29,47257.74,Processing,2025-08-09,2025,8,August,0
O06360,2025-01-23,P043,C0807,WH-North,3,7218.47,21655.41,Returned,2025-02-02,2025,1,January,0
O06361,2025-06-04,P031,C0988,WH-South,9,1882.62,16943.58,Delivered,2025-06-13,2025,6,June,1
O06362,2025-07-05,P035,C0192,WH-South,14,10862.84,152079.76,Delivered,2025-07-10,2025,7,July,1
O06363,2025-09-06,P037,C0616,WH-South,4,2141.55,8566.2,Delivered,2025-09-13,2025,9,September,1
O06364,2025-05-14,P047,C0068,WH-North,15,9554.1,143311.5,Delivered,2025-05-19,2025,5,May,1
O06365,2025-11-17,P100,C0324,WH-West,11,6160.6,67766.6,Delivered,2025-11-19,2025,11,November,1
O06366,2026-01-25,P023,C0155,WH-West,5,2561.5,12807.5,Delivered,2026-01-31,2026,1,January,1
O06367,2026-03-10,P036,C0454,WH-West,14,9014.91,126208.74,Delivered,2026-03-14,2026,3,March,1
O06368,2025-01-22,P040,C0226,WH-South,3,7396.64,22189.92,Delivered,2025-01-24,2025,1,January,1
O06369,2025-05-05,P090,C0233,WH-West,8,2450.87,19606.96,Delivered,2025-05-08,2025,5,May,1
O06370,2025-03-20,P089,C0508,WH-East,11,5210.42,57314.62,Returned,2025-03-23,2025,3,March,0
O06371,2025-02-20,P081,C0104,WH-North,7,8788.43,61519.01,Returned,2025-03-01,2025,2,February,0
O06372,2025-06-25,P015,C0466,WH-West,11,10925.43,120179.73,Delivered,2025-06-30,2025,6,June,1
O06373,2025-09-10,P037,C0828,WH-West,11,2141.55,23557.05,Delivered,2025-09-14,2025,9,September,1
O06374,2025-09-03,P004,C0428,WH-West,15,5647.39,84710.85,Returned,2025-09-08,2025,9,September,0
O06375,2025-04-16,P022,C0752,WH-East,7,9065.34,63457.38,Delivered,2025-04-18,2025,4,April,1
O06376,2025-07-12,P081,C0926,WH-West,8,8788.43,70307.44,Delivered,2025-07-14,2025,7,July,1
O06377,2025-11-12,P022,C0993,WH-South,7,9065.34,63457.38,Delivered,2025-11-18,2025,11,November,1
O06378,2025-10-29,P081,C0442,WH-West,3,8788.43,26365.29,Delivered,2025-11-06,2025,10,October,1
O06379,2025-09-25,P078,C0724,WH-South,3,8749.35,26248.05,Delivered,2025-10-05,2025,9,September,1
O06380,2025-06-19,P078,C0126,WH-South,2,8749.35,17498.7,Processing,2025-06-27,2025,6,June,0
O06381,2026-03-31,P017,C0635,WH-West,13,8360.81,108690.53,Delivered,2026-04-06,2026,3,March,1
O06382,2025-10-19,P072,C0036,WH-East,1,7933.68,7933.68,Cancelled,Unknown,2025,10,October,0
O06383,2025-05-21,P098,C0238,WH-South,5,2843.84,14219.2,Delivered,2025-05-30,2025,5,May,1
O06384,2025-05-26,P090,C0242,WH-West,12,2450.87,29410.44,Delivered,2025-06-03,2025,5,May,1
O06385,2026-03-01,P094,C0133,WH-West,4,9560.46,38241.84,Delivered,2026-03-06,2026,3,March,1
O06386,2025-11-10,P086,C0892,WH-East,15,3132.13,46981.95,Delivered,2025-11-12,2025,11,November,1
O06387,2025-07-03,P080,C0227,WH-West,13,6733.38,87533.94,Delivered,2025-07-07,2025,7,July,1
O06388,2025-05-08,P094,C0403,WH-North,11,9560.46,105165.06,Processing,2025-05-17,2025,5,May,0
O06389,2025-10-14,P080,C0396,WH-North,2,6733.38,13466.76,Delivered,2025-10-17,2025,10,October,1
O06390,2025-09-10,P038,C0090,WH-North,1,9847.32,9847.32,Delivered,2025-09-20,2025,9,September,1
O06391,2026-01-21,P024,C0255,WH-West,14,5645.0,79030.0,Delivered,2026-01-26,2026,1,January,1
O06392,2025-08-18,P100,C0956,WH-South,14,6160.6,86248.4,Processing,2025-08-26,2025,8,August,0
O06393,2025-09-28,P099,C0083,WH-East,3,1477.4,4432.2,Delivered,2025-10-06,2025,9,September,1
O06394,2026-02-19,P006,C0500,WH-West,13,716.9,9319.7,Delivered,2026-02-28,2026,2,February,1
O06395,2025-07-17,P068,C0651,WH-South,6,7862.75,47176.5,Delivered,2025-07-25,2025,7,July,1
O06396,2025-11-19,P082,C0309,WH-West,13,7665.58,99652.54,Delivered,2025-11-24,2025,11,November,1
O06397,2025-02-25,P006,C0532,WH-North,2,716.9,1433.8,Delivered,2025-03-05,2025,2,February,1
O06398,2025-07-22,P026,C0841,WH-North,10,8058.43,80584.3,Returned,2025-07-28,2025,7,July,0
O06399,2025-05-18,P091,C0084,WH-South,15,3806.53,57097.95,Delivered,2025-05-26,2025,5,May,1
O06400,2026-02-26,P041,C0027,WH-South,13,10031.16,130405.08,Delivered,2026-03-02,2026,2,February,1
O06401,2025-02-26,P075,C0570,WH-South,7,4757.22,33300.54,Processing,2025-03-06,2025,2,February,0
O06402,2025-03-12,P038,C0379,WH-East,11,9847.32,108320.52,Processing,2025-03-20,2025,3,March,0
O06403,2026-01-07,P080,C0901,WH-South,7,6733.38,47133.66,Delivered,2026-01-10,2026,1,January,1
O06404,2026-05-29,P083,C0330,WH-North,11,1377.9,15156.9,Delivered,2026-06-07,2026,5,May,1
O06405,2025-03-25,P043,C0393,WH-North,3,7218.47,21655.41,Returned,2025-04-02,2025,3,March,0
O06406,2025-02-12,P053,C0217,WH-East,14,8550.49,119706.86,Delivered,2025-02-22,2025,2,February,1
O06407,2025-05-13,P015,C0845,WH-West,1,10925.43,10925.43,Cancelled,Unknown,2025,5,May,0
O06408,2026-01-30,P090,C0381,WH-South,9,2450.87,22057.83,Delivered,2026-02-09,2026,1,January,1
O06409,2025-03-06,P056,C0637,WH-East,11,888.53,9773.83,Delivered,2025-03-08,2025,3,March,1
O06410,2025-10-17,P056,C0800,WH-West,5,888.53,4442.65,Delivered,2025-10-23,2025,10,October,1
O06411,2026-01-11,P031,C0712,WH-West,2,1882.62,3765.24,Processing,2026-01-19,2026,1,January,0
O06412,2026-04-12,P083,C0950,WH-South,15,1377.9,20668.5,Returned,2026-04-17,2026,4,April,0
O06413,2025-08-01,P057,C0941,WH-North,8,919.99,7359.92,Delivered,2025-08-09,2025,8,August,1
O06414,2025-05-28,P051,C0508,WH-South,12,506.74,6080.88,Delivered,2025-06-07,2025,5,May,1
O06415,2026-04-16,P024,C0283,WH-South,10,5645.0,56450.0,Delivered,2026-04-22,2026,4,April,1
O06416,2025-05-29,P058,C0214,WH-North,10,3596.21,35962.1,Delivered,2025-06-04,2025,5,May,1
O06417,2025-03-29,P073,C0156,WH-North,4,5286.08,21144.32,Delivered,2025-04-01,2025,3,March,1
O06418,2025-11-20,P087,C0530,WH-North,11,6619.57,72815.27,Processing,2025-11-26,2025,11,November,0
O06419,2026-01-31,P004,C0855,WH-West,10,5647.39,56473.9,Delivered,2026-02-09,2026,1,January,1
O06420,2026-02-08,P010,C0617,WH-West,12,8992.72,107912.64,Delivered,2026-02-13,2026,2,February,1
O06421,2025-03-23,P063,C0159,WH-South,7,6119.08,42833.56,Delivered,2025-03-26,2025,3,March,1
O06422,2025-10-13,P073,C0041,WH-East,14,5286.08,74005.12,Delivered,2025-10-22,2025,10,October,1
O06423,2026-01-17,P083,C0802,WH-South,13,1377.9,17912.7,Delivered,2026-01-22,2026,1,January,1
O06424,2025-09-27,P015,C0505,WH-East,5,10925.43,54627.15,Cancelled,Unknown,2025,9,September,0
O06425,2025-10-19,P098,C0519,WH-South,13,2843.84,36969.92,Delivered,2025-10-27,2025,10,October,1
O06426,2026-03-29,P063,C0005,WH-South,3,6119.08,18357.24,Delivered,2026-04-04,2026,3,March,1
O06427,2025-01-24,P019,C0021,WH-South,10,6267.38,62673.8,Processing,2025-01-29,2025,1,January,0
O06428,2025-11-07,P063,C0646,WH-West,8,6119.08,48952.64,Processing,2025-11-15,2025,11,November,0
O06429,2026-04-06,P056,C0941,WH-South,2,888.53,1777.06,Delivered,2026-04-11,2026,4,April,1
O06430,2025-07-27,P021,C0632,WH-East,1,2945.59,2945.59,Delivered,2025-08-01,2025,7,July,1
O06431,2026-03-14,P034,C0242,WH-West,5,7873.1,39365.5,Delivered,2026-03-17,2026,3,March,1
O06432,2026-06-22,P017,C0931,WH-South,11,8360.81,91968.91,Delivered,2026-06-28,2026,6,June,1
O06433,2025-12-02,P018,C0106,WH-North,4,6842.11,27368.44,Delivered,2025-12-11,2025,12,December,1
O06434,2026-02-26,P081,C0343,WH-West,11,8788.43,96672.73,Delivered,2026-03-03,2026,2,February,1
O06435,2025-11-17,P066,C0643,WH-North,10,9296.31,92963.1,Delivered,2025-11-20,2025,11,November,1
O06436,2026-05-12,P051,C0417,WH-South,15,506.74,7601.1,Processing,2026-05-22,2026,5,May,0
O06437,2025-06-12,P065,C0038,WH-East,7,6932.91,48530.37,Delivered,2025-06-19,2025,6,June,1
O06438,2026-06-25,P043,C0599,WH-North,15,7218.47,108277.05,Returned,2026-06-29,2026,6,June,0
O06439,2025-06-14,P057,C0336,WH-North,13,919.99,11959.87,Processing,2025-06-20,2025,6,June,0
O06440,2025-10-22,P010,C0473,WH-West,9,8992.72,80934.48,Delivered,2025-10-29,2025,10,October,1
O06441,2025-02-11,P037,C0113,WH-North,6,2141.55,12849.3,Delivered,2025-02-21,2025,2,February,1
O06442,2025-10-12,P048,C0251,WH-South,11,8206.14,90267.54,Delivered,2025-10-18,2025,10,October,1
O06443,2026-01-22,P069,C0912,WH-West,1,7876.01,7876.01,Delivered,2026-02-01,2026,1,January,1
O06444,2025-05-18,P056,C0345,WH-North,15,888.53,13327.95,Delivered,2025-05-20,2025,5,May,1
O06445,2025-07-06,P076,C0874,WH-East,8,2781.69,22253.52,Delivered,2025-07-11,2025,7,July,1
O06446,2026-03-07,P036,C0071,WH-West,2,9014.91,18029.82,Processing,2026-03-09,2026,3,March,0
O06447,2026-02-20,P031,C0264,WH-East,4,1882.62,7530.48,Delivered,2026-02-23,2026,2,February,1
O06448,2026-03-02,P055,C0899,WH-East,3,1487.11,4461.33,Cancelled,Unknown,2026,3,March,0
O06449,2026-02-20,P038,C0581,WH-West,6,9847.32,59083.92,Delivered,2026-02-26,2026,2,February,1
O06450,2025-01-26,P073,C0384,WH-North,2,5286.08,10572.16,Delivered,2025-01-28,2025,1,January,1
O06451,2026-01-06,P090,C0767,WH-North,5,2450.87,12254.35,Delivered,2026-01-10,2026,1,January,1
O06452,2026-01-20,P015,C0787,WH-East,11,10925.43,120179.73,Delivered,2026-01-27,2026,1,January,1
O06453,2025-02-25,P016,C0391,WH-North,9,6037.0,54333.0,Delivered,2025-02-27,2025,2,February,1
O06454,2025-09-10,P077,C0598,WH-West,15,12073.98,181109.7,Delivered,2025-09-12,2025,9,September,1
O06455,2025-04-16,P089,C0730,WH-East,3,5210.42,15631.26,Delivered,2025-04-20,2025,4,April,1
O06456,2025-05-10,P094,C0562,WH-South,2,9560.46,19120.92,Delivered,2025-05-20,2025,5,May,1
O06457,2026-01-11,P053,C0473,WH-South,2,8550.49,17100.98,Delivered,2026-01-14,2026,1,January,1
O06458,2025-11-04,P056,C0511,WH-South,15,888.53,13327.95,Delivered,2025-11-11,2025,11,November,1
O06459,2025-04-01,P007,C0134,WH-North,9,11389.37,102504.33,Delivered,2025-04-05,2025,4,April,1
O06460,2026-01-28,P057,C0389,WH-South,6,919.99,5519.94,Delivered,2026-02-04,2026,1,January,1
O06461,2026-06-18,P055,C0742,WH-South,2,1487.11,2974.22,Delivered,2026-06-26,2026,6,June,1
O06462,2025-04-20,P052,C0061,WH-East,3,2109.04,6327.12,Delivered,2025-04-28,2025,4,April,1
O06463,2025-12-06,P004,C0764,WH-West,15,5647.39,84710.85,Delivered,2025-12-09,2025,12,December,1
O06464,2025-12-22,P043,C0742,WH-East,14,7218.47,101058.58,Delivered,2025-12-26,2025,12,December,1
O06465,2025-06-17,P040,C0470,WH-East,1,7396.64,7396.64,Delivered,2025-06-22,2025,6,June,1
O06466,2026-03-28,P030,C0351,WH-South,2,6989.65,13979.3,Delivered,2026-04-06,2026,3,March,1
O06467,2025-04-15,P010,C0058,WH-East,15,8992.72,134890.8,Delivered,2025-04-21,2025,4,April,1
O06468,2025-05-30,P094,C0918,WH-South,2,9560.46,19120.92,Processing,2025-06-01,2025,5,May,0
O06469,2025-05-26,P007,C0185,WH-North,11,11389.37,125283.07,Delivered,2025-06-05,2025,5,May,1
O06470,2025-10-26,P036,C0203,WH-South,2,9014.91,18029.82,Cancelled,Unknown,2025,10,October,0
O06471,2025-06-16,P035,C0032,WH-West,7,10862.84,76039.88,Delivered,2025-06-19,2025,6,June,1
O06472,2025-02-17,P088,C0657,WH-East,3,7327.81,21983.43,Delivered,2025-02-25,2025,2,February,1
O06473,2025-08-27,P039,C0954,WH-West,13,2741.34,35637.42,Delivered,2025-08-31,2025,8,August,1
O06474,2025-01-07,P036,C0169,WH-West,15,9014.91,135223.65,Delivered,2025-01-14,2025,1,January,1
O06475,2026-04-09,P020,C0022,WH-East,14,2297.9,32170.6,Returned,2026-04-18,2026,4,April,0
O06476,2026-03-29,P049,C0848,WH-East,11,3014.05,33154.55,Delivered,2026-04-04,2026,3,March,1
O06477,2026-01-06,P096,C0810,WH-East,4,6299.54,25198.16,Delivered,2026-01-08,2026,1,January,1
O06478,2026-05-02,P059,C0079,WH-West,2,722.03,1444.06,Delivered,2026-05-06,2026,5,May,1
O06479,2025-07-30,P049,C0136,WH-North,5,3014.05,15070.25,Returned,2025-08-02,2025,7,July,0
O06480,2025-06-14,P090,C0302,WH-West,14,2450.87,34312.18,Processing,2025-06-21,2025,6,June,0
O06481,2025-05-05,P026,C0688,WH-North,9,8058.43,72525.87,Delivered,2025-05-11,2025,5,May,1
O06482,2025-12-03,P036,C0883,WH-South,12,9014.91,108178.92,Delivered,2025-12-11,2025,12,December,1
O06483,2025-07-11,P043,C0387,WH-East,9,7218.47,64966.23,Delivered,2025-07-14,2025,7,July,1
O06484,2025-08-02,P099,C0589,WH-West,7,1477.4,10341.8,Delivered,2025-08-09,2025,8,August,1
O06485,2025-11-24,P043,C0542,WH-North,12,7218.47,86621.64,Delivered,2025-11-30,2025,11,November,1
O06486,2026-01-16,P099,C0284,WH-North,8,1477.4,11819.2,Delivered,2026-01-23,2026,1,January,1
O06487,2025-08-27,P076,C0329,WH-North,13,2781.69,36161.97,Delivered,2025-09-02,2025,8,August,1
O06488,2026-06-16,P033,C0460,WH-East,14,7876.29,110268.06,Cancelled,Unknown,2026,6,June,0
O06489,2025-03-23,P100,C0153,WH-North,5,6160.6,30803.0,Delivered,2025-03-29,2025,3,March,1
O06490,2025-12-29,P078,C0933,WH-East,5,8749.35,43746.75,Delivered,2026-01-06,2025,12,December,1
O06491,2026-05-20,P097,C0725,WH-West,12,7927.96,95135.52,Delivered,2026-05-22,2026,5,May,1
O06492,2025-07-21,P045,C0691,WH-North,3,11503.77,34511.31,Returned,2025-07-31,2025,7,July,0
O06493,2026-05-19,P045,C0807,WH-North,6,11503.77,69022.62,Delivered,2026-05-26,2026,5,May,1
O06494,2025-02-06,P088,C0487,WH-East,1,7327.81,7327.81,Delivered,2025-02-16,2025,2,February,1
O06495,2026-02-06,P015,C0595,WH-East,3,10925.43,32776.29,Delivered,2026-02-08,2026,2,February,1
O06496,2025-06-25,P095,C0712,WH-West,11,5427.18,59698.98,Delivered,2025-06-28,2025,6,June,1
O06497,2026-06-29,P017,C0998,WH-East,2,8360.81,16721.62,Delivered,2026-07-07,2026,6,June,1
O06498,2026-04-12,P012,C0835,WH-West,7,3219.93,22539.51,Delivered,2026-04-17,2026,4,April,1
O06499,2025-07-20,P022,C0982,WH-West,9,9065.34,81588.06,Delivered,2025-07-22,2025,7,July,1
O06500,2026-06-24,P023,C0641,WH-North,4,2561.5,10246.0,Delivered,2026-06-30,2026,6,June,1
O06501,2026-01-29,P090,C0806,WH-South,7,2450.87,17156.09,Delivered,2026-02-03,2026,1,January,1
O06502,2025-02-11,P078,C0948,WH-South,8,8749.35,69994.8,Delivered,2025-02-18,2025,2,February,1
O06503,2026-01-28,P012,C0191,WH-East,10,3219.93,32199.3,Delivered,2026-02-05,2026,1,January,1
O06504,2026-03-17,P068,C0052,WH-East,2,7862.75,15725.5,Delivered,2026-03-21,2026,3,March,1
O06505,2026-05-21,P051,C0595,WH-South,7,506.74,3547.18,Delivered,2026-05-28,2026,5,May,1
O06506,2025-11-16,P013,C0341,WH-West,13,359.86,4678.18,Delivered,2025-11-19,2025,11,November,1
O06507,2025-08-03,P057,C0700,WH-South,12,919.99,11039.88,Delivered,2025-08-08,2025,8,August,1
O06508,2025-03-12,P055,C0525,WH-West,3,1487.11,4461.33,Delivered,2025-03-22,2025,3,March,1
O06509,2025-08-24,P082,C0731,WH-West,8,7665.58,61324.64,Delivered,2025-09-01,2025,8,August,1
O06510,2025-10-08,P028,C0017,WH-East,6,1732.59,10395.54,Delivered,2025-10-11,2025,10,October,1
O06511,2025-06-11,P044,C0242,WH-East,3,3533.01,10599.03,Delivered,2025-06-18,2025,6,June,1
O06512,2025-07-10,P019,C0340,WH-East,8,6267.38,50139.04,Delivered,2025-07-15,2025,7,July,1
O06513,2025-01-09,P046,C0670,WH-South,11,2032.34,22355.74,Delivered,2025-01-18,2025,1,January,1
O06514,2025-03-01,P003,C0678,WH-South,13,8874.43,115367.59,Returned,2025-03-10,2025,3,March,0
O06515,2025-08-13,P083,C0651,WH-South,3,1377.9,4133.7,Processing,2025-08-15,2025,8,August,0
O06516,2025-10-14,P020,C0411,WH-West,9,2297.9,20681.1,Delivered,2025-10-23,2025,10,October,1
O06517,2025-06-18,P025,C0294,WH-East,11,2564.25,28206.75,Delivered,2025-06-26,2025,6,June,1
O06518,2025-03-03,P075,C0028,WH-North,3,4757.22,14271.66,Cancelled,Unknown,2025,3,March,0
O06519,2025-12-15,P056,C0410,WH-South,1,888.53,888.53,Delivered,2025-12-19,2025,12,December,1
O06520,2026-03-18,P081,C0359,WH-North,13,8788.43,114249.59,Delivered,2026-03-24,2026,3,March,1
O06521,2025-01-14,P061,C0673,WH-North,2,9046.33,18092.66,Delivered,2025-01-18,2025,1,January,1
O06522,2025-06-13,P055,C0416,WH-South,4,1487.11,5948.44,Delivered,2025-06-17,2025,6,June,1
O06523,2026-02-24,P035,C0182,WH-South,13,10862.84,141216.92,Delivered,2026-02-26,2026,2,February,1
O06524,2026-06-04,P078,C0921,WH-South,11,8749.35,96242.85,Delivered,2026-06-13,2026,6,June,1
O06525,2025-01-28,P059,C0792,WH-East,2,722.03,1444.06,Delivered,2025-02-07,2025,1,January,1
O06526,2026-03-22,P039,C0936,WH-North,4,2741.34,10965.36,Delivered,2026-03-28,2026,3,March,1
O06527,2025-07-27,P057,C0667,WH-West,4,919.99,3679.96,Delivered,2025-07-29,2025,7,July,1
O06528,2026-04-15,P083,C0814,WH-North,4,1377.9,5511.6,Delivered,2026-04-17,2026,4,April,1
O06529,2025-04-14,P067,C0726,WH-West,1,3626.7,3626.7,Delivered,2025-04-24,2025,4,April,1
O06530,2026-03-02,P034,C0340,WH-North,9,7873.1,70857.9,Processing,2026-03-04,2026,3,March,0
O06531,2025-04-11,P041,C0353,WH-North,10,10031.16,100311.6,Delivered,2025-04-21,2025,4,April,1
O06532,2026-06-25,P022,C0069,WH-East,11,9065.34,99718.74,Delivered,2026-06-29,2026,6,June,1
O06533,2026-06-06,P027,C0477,WH-West,7,3927.78,27494.46,Delivered,2026-06-10,2026,6,June,1
O06534,2025-04-16,P021,C0325,WH-South,2,2945.59,5891.18,Delivered,2025-04-21,2025,4,April,1
O06535,2025-10-04,P041,C0494,WH-South,3,10031.16,30093.48,Delivered,2025-10-10,2025,10,October,1
O06536,2025-03-06,P031,C0295,WH-East,13,1882.62,24474.06,Delivered,2025-03-13,2025,3,March,1
O06537,2025-07-07,P027,C0209,WH-South,8,3927.78,31422.24,Returned,2025-07-14,2025,7,July,0
O06538,2025-11-13,P037,C0157,WH-North,7,2141.55,14990.85,Delivered,2025-11-23,2025,11,November,1
O06539,2025-05-18,P066,C0075,WH-East,4,9296.31,37185.24,Delivered,2025-05-20,2025,5,May,1
O06540,2025-12-09,P054,C0854,WH-West,4,5559.97,22239.88,Delivered,2025-12-19,2025,12,December,1
O06541,2025-04-15,P009,C0287,WH-East,9,6820.58,61385.22,Delivered,2025-04-20,2025,4,April,1
O06542,2026-06-30,P083,C0231,WH-North,15,1377.9,20668.5,Delivered,2026-07-08,2026,6,June,1
O06543,2026-01-15,P042,C0577,WH-East,5,4932.36,24661.8,Delivered,2026-01-22,2026,1,January,1
O06544,2025-04-20,P036,C0271,WH-North,14,9014.91,126208.74,Processing,2025-04-30,2025,4,April,0
O06545,2026-06-29,P010,C0083,WH-East,13,8992.72,116905.36,Cancelled,Unknown,2026,6,June,0
O06546,2025-12-20,P059,C0586,WH-West,11,722.03,7942.33,Delivered,2025-12-23,2025,12,December,1
O06547,2025-11-13,P040,C0265,WH-West,5,7396.64,36983.2,Delivered,2025-11-21,2025,11,November,1
O06548,2025-09-23,P054,C0269,WH-South,15,5559.97,83399.55,Delivered,2025-10-03,2025,9,September,1
O06549,2025-03-06,P039,C0888,WH-North,7,2741.34,19189.38,Delivered,2025-03-12,2025,3,March,1
O06550,2025-11-29,P007,C0301,WH-South,1,11389.37,11389.37,Delivered,2025-12-07,2025,11,November,1
O06551,2026-05-28,P004,C0090,WH-East,3,5647.39,16942.17,Delivered,2026-06-06,2026,5,May,1
O06552,2025-05-13,P015,C0902,WH-East,2,10925.43,21850.86,Delivered,2025-05-22,2025,5,May,1
O06553,2026-06-24,P076,C0360,WH-East,11,2781.69,30598.59,Processing,2026-06-29,2026,6,June,0
O06554,2026-06-19,P048,C0300,WH-East,10,8206.14,82061.4,Delivered,2026-06-27,2026,6,June,1
O06555,2026-05-11,P006,C0002,WH-West,6,716.9,4301.4,Delivered,2026-05-13,2026,5,May,1
O06556,2026-01-04,P073,C0413,WH-East,11,5286.08,58146.88,Delivered,2026-01-09,2026,1,January,1
O06557,2025-04-09,P035,C0176,WH-West,12,10862.84,130354.08,Delivered,2025-04-15,2025,4,April,1
O06558,2025-11-13,P072,C0125,WH-South,6,7933.68,47602.08,Delivered,2025-11-21,2025,11,November,1
O06559,2025-05-03,P071,C0780,WH-West,10,4401.72,44017.2,Delivered,2025-05-10,2025,5,May,1
O06560,2025-11-16,P068,C0727,WH-West,1,7862.75,7862.75,Delivered,2025-11-21,2025,11,November,1
O06561,2026-05-10,P058,C0882,WH-North,14,3596.21,50346.94,Delivered,2026-05-14,2026,5,May,1
O06562,2026-04-02,P077,C0579,WH-East,14,12073.98,169035.72,Delivered,2026-04-09,2026,4,April,1
O06563,2026-06-06,P019,C0178,WH-East,6,6267.38,37604.28,Delivered,2026-06-12,2026,6,June,1
O06564,2026-06-04,P062,C0779,WH-East,10,11436.7,114367.0,Delivered,2026-06-08,2026,6,June,1
O06565,2025-11-11,P071,C0005,WH-South,2,4401.72,8803.44,Delivered,2025-11-16,2025,11,November,1
O06566,2026-06-26,P010,C0813,WH-East,11,8992.72,98919.92,Delivered,2026-06-29,2026,6,June,1
O06567,2026-04-24,P025,C0714,WH-East,4,2564.25,10257.0,Delivered,2026-05-04,2026,4,April,1
O06568,2025-01-20,P044,C0117,WH-East,6,3533.01,21198.06,Delivered,2025-01-28,2025,1,January,1
O06569,2025-05-10,P099,C0431,WH-North,3,1477.4,4432.2,Delivered,2025-05-14,2025,5,May,1
O06570,2025-10-20,P058,C0390,WH-West,3,3596.21,10788.63,Delivered,2025-10-29,2025,10,October,1
O06571,2025-05-12,P025,C0848,WH-North,12,2564.25,30771.0,Returned,2025-05-21,2025,5,May,0
O06572,2025-12-22,P093,C0479,WH-East,3,11181.17,33543.51,Delivered,2025-12-24,2025,12,December,1
O06573,2025-02-23,P076,C0471,WH-West,4,2781.69,11126.76,Delivered,2025-03-01,2025,2,February,1
O06574,2026-01-22,P040,C0350,WH-North,9,7396.64,66569.76,Delivered,2026-01-28,2026,1,January,1
O06575,2025-09-22,P076,C0744,WH-East,4,2781.69,11126.76,Delivered,2025-09-26,2025,9,September,1
O06576,2025-08-03,P070,C0084,WH-East,13,2886.35,37522.55,Delivered,2025-08-06,2025,8,August,1
O06577,2026-04-05,P010,C0601,WH-North,4,8992.72,35970.88,Delivered,2026-04-07,2026,4,April,1
O06578,2026-04-03,P066,C0227,WH-West,4,9296.31,37185.24,Delivered,2026-04-08,2026,4,April,1
O06579,2025-02-12,P025,C0453,WH-West,7,2564.25,17949.75,Delivered,2025-02-15,2025,2,February,1
O06580,2025-10-05,P071,C0447,WH-North,5,4401.72,22008.6,Delivered,2025-10-11,2025,10,October,1
O06581,2025-05-10,P087,C0111,WH-East,12,6619.57,79434.84,Returned,2025-05-13,2025,5,May,0
O06582,2025-12-16,P011,C0323,WH-West,2,11449.02,22898.04,Delivered,2025-12-18,2025,12,December,1
O06583,2026-06-28,P036,C0943,WH-North,7,9014.91,63104.37,Delivered,2026-07-08,2026,6,June,1
O06584,2025-04-16,P049,C0930,WH-North,3,3014.05,9042.15,Delivered,2025-04-19,2025,4,April,1
O06585,2025-01-01,P048,C0524,WH-North,11,8206.14,90267.54,Delivered,2025-01-06,2025,1,January,1
O06586,2026-03-08,P087,C0539,WH-West,1,6619.57,6619.57,Delivered,2026-03-12,2026,3,March,1
O06587,2025-11-02,P007,C0965,WH-South,9,11389.37,102504.33,Delivered,2025-11-04,2025,11,November,1
O06588,2026-06-11,P091,C0105,WH-South,5,3806.53,19032.65,Delivered,2026-06-20,2026,6,June,1
O06589,2025-02-22,P077,C0086,WH-South,10,12073.98,120739.8,Delivered,2025-02-25,2025,2,February,1
O06590,2026-06-04,P051,C0964,WH-South,1,506.74,506.74,Delivered,2026-06-13,2026,6,June,1
O06591,2025-11-26,P017,C0503,WH-South,11,8360.81,91968.91,Delivered,2025-11-28,2025,11,November,1
O06592,2025-11-21,P032,C0506,WH-East,1,8387.44,8387.44,Delivered,2025-11-28,2025,11,November,1
O06593,2025-04-24,P026,C0885,WH-North,1,8058.43,8058.43,Delivered,2025-04-29,2025,4,April,1
O06594,2025-05-27,P022,C0156,WH-South,12,9065.34,108784.08,Delivered,2025-05-31,2025,5,May,1
